path,RF,CLASS_CLRS,FILL_CLASS,POLY_TYPE,ID,CLASS_ID,CLASS_NAME,layer,b2,b3,b4,b5,b6,b7,b8,b9,system:index,b1
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0196,0.0334,0.0234,0.0183,0.26037735,0.13220339,0.037432186,120_27,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0196,0.0333,0.0233,0.0181,0.25897923,0.13846156,0.037167665,120_28,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0251,0.0199,0.0331,0.023,0.0183,0.24905664,0.13745706,0.035804708,120_29,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.025,0.0192,0.0329,0.0232,0.0182,0.26295584,0.13644215,0.03722152,120_30,0.026
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0251,0.019,0.0327,0.0232,0.0181,0.26499033,0.13148786,0.037248503,120_31,0.0253
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0263,0.0204,0.0355,0.0248,0.0191,0.2701252,0.14886732,0.04074474,120_32,0.0265
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0258,0.0204,0.0351,0.0242,0.0188,0.26486486,0.15270936,0.039693974,120_33,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0255,0.02,0.0345,0.0235,0.0185,0.26605505,0.14999999,0.039224524,120_34,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0196,0.0336,0.0234,0.0184,0.26315787,0.13513513,0.03796095,120_35,0.0255
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0199,0.0336,0.0236,0.0183,0.25607476,0.13513513,0.03712737,120_36,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0199,0.034,0.0236,0.0185,0.26159558,0.13902852,0.038183793,120_37,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0195,0.0333,0.0233,0.0184,0.26136366,0.13846156,0.03744573,120_38,0.026
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0249,0.0195,0.0333,0.0234,0.0181,0.26136366,0.1443299,0.03744573,120_39,0.0255
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0195,0.033,0.0235,0.0178,0.25714284,0.13402061,0.03665158,120_40,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0247,0.0196,0.0335,0.0234,0.018,0.26177025,0.15120274,0.037696622,120_41,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.025,0.0195,0.0327,0.0232,0.0181,0.25287354,0.13344884,0.035856567,120_42,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0249,0.0196,0.0325,0.0232,0.018,0.24760075,0.13240415,0.035047993,120_43,0.0255
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0265,0.0204,0.0353,0.0248,0.0194,0.26750448,0.14239486,0.040219545,120_44,0.0268
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0262,0.0208,0.035,0.0246,0.0187,0.2544803,0.14379084,0.038323138,120_45,0.0264
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0205,0.0343,0.0241,0.0187,0.2518248,0.14333335,0.037310738,120_46,0.0267
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0199,0.0342,0.0238,0.0187,0.26432535,0.14381275,0.03871143,120_47,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0196,0.0341,0.0238,0.0188,0.2700186,0.14046824,0.039281197,120_48,0.026
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0249,0.0197,0.0337,0.0239,0.0183,0.26217228,0.15017064,0.037947237,120_49,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0199,0.0332,0.0237,0.0184,0.25047082,0.12733448,0.036069427,120_50,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0199,0.0336,0.0231,0.0181,0.25607476,0.1409168,0.03712737,120_51,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0249,0.0193,0.0333,0.023,0.0184,0.26615968,0.1443299,0.038002174,120_52,0.0255
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0199,0.0329,0.023,0.0179,0.24621215,0.13058423,0.03527497,120_53,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0197,0.0337,0.023,0.0182,0.26217228,0.1443124,0.037947237,120_54,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.025,0.02,0.0331,0.0229,0.0181,0.24670437,0.13941482,0.035527036,120_55,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0249,0.0197,0.0322,0.0231,0.018,0.2408478,0.1278459,0.03397355,120_56,0.0252
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0265,0.0204,0.0352,0.0252,0.019,0.26618704,0.14100486,0.0399568,120_57,0.0269
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0267,0.0207,0.0349,0.0249,0.0192,0.25539565,0.13311687,0.03833693,120_58,0.0269
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0262,0.0202,0.0346,0.0244,0.0194,0.26277375,0.1381579,0.038932953,120_59,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0259,0.0198,0.0341,0.0243,0.0187,0.26530612,0.13666666,0.038725402,120_60,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0196,0.0335,0.0239,0.0187,0.26177025,0.13175678,0.037696622,120_61,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.025,0.0202,0.0336,0.0236,0.0183,0.24907063,0.14675765,0.03629469,120_62,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0202,0.0334,0.024,0.0182,0.24626866,0.13220339,0.035765897,120_63,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0251,0.0195,0.0335,0.0238,0.0184,0.26415095,0.14334472,0.037974685,120_64,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0199,0.0333,0.0235,0.0184,0.25187972,0.13651879,0.03633406,120_65,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0195,0.033,0.0234,0.0186,0.25714284,0.13207547,0.03665158,120_66,0.0255
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0258,0.0196,0.0331,0.023,0.0182,0.256167,0.12393889,0.036638323,120_67,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.025,0.0197,0.0332,0.0232,0.0185,0.25519848,0.14089346,0.036625065,120_68,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0251,0.019,0.0328,0.0231,0.0183,0.26640928,0.1329879,0.037513595,120_69,0.0253
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0259,0.0205,0.0354,0.0249,0.0194,0.26654738,0.1549755,0.04020507,120_70,0.0269
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0261,0.0207,0.0353,0.0245,0.0187,0.2607143,0.14983715,0.039388493,120_71,0.0267
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0259,0.0204,0.0345,0.0242,0.0191,0.25683057,0.14238408,0.038114972,120_72,0.026
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0261,0.0198,0.0342,0.0241,0.0187,0.26666668,0.13432838,0.038989175,120_73,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0199,0.034,0.0239,0.0183,0.26159558,0.13902852,0.038183793,120_74,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0202,0.0336,0.0239,0.0187,0.24907063,0.13513513,0.03629469,120_75,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0199,0.0336,0.0239,0.0183,0.25607476,0.13513513,0.03712737,120_76,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.02,0.0336,0.0233,0.0185,0.25373134,0.1409168,0.036849707,120_77,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0201,0.0336,0.0235,0.0182,0.25139666,0.1409168,0.03657215,120_78,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0198,0.0337,0.023,0.0181,0.2598131,0.1443124,0.03766938,120_79,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0197,0.0335,0.0233,0.0178,0.25939852,0.14139694,0.037418656,120_80,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0198,0.0329,0.0236,0.0183,0.24857688,0.13058423,0.035552748,120_81,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0264,0.0206,0.035,0.0244,0.0192,0.2589928,0.14006515,0.038876887,120_82,0.0269
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0263,0.0206,0.0349,0.0244,0.0193,0.25765762,0.14052285,0.038613856,120_83,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0262,0.0208,0.0346,0.0245,0.0187,0.24909748,0.1381579,0.037270438,120_84,0.0265
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0262,0.0201,0.034,0.0241,0.0186,0.25693166,0.12956813,0.037628595,120_85,0.0264
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0197,0.0343,0.0237,0.0185,0.27037036,0.14333335,0.039530683,120_86,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0198,0.0339,0.0237,0.0187,0.26256984,0.14720812,0.03819758,120_87,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0199,0.0335,0.0238,0.0186,0.25468168,0.1394558,0.036863033,120_88,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0196,0.0336,0.0235,0.0184,0.26315787,0.1409168,0.03796095,120_89,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0193,0.0337,0.0235,0.0182,0.2716981,0.14237289,0.039059673,120_90,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0249,0.0193,0.0331,0.0233,0.018,0.26335877,0.14137933,0.037472848,120_91,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0249,0.0195,0.0332,0.023,0.0177,0.25996202,0.14285712,0.03718111,120_92,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0251,0.0197,0.0332,0.023,0.0179,0.25519848,0.13893652,0.036625065,120_93,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0264,0.0204,0.0354,0.0246,0.0188,0.2688172,0.14563106,0.040482186,120_94,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0262,0.0205,0.0353,0.0246,0.0186,0.26523298,0.1479675,0.03994243,120_95,0.026
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0261,0.0202,0.0345,0.0245,0.0185,0.26142597,0.13861383,0.038669553,120_96,0.0268
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0198,0.0343,0.0241,0.0187,0.26802218,0.14524208,0.03925284,120_97,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0198,0.0343,0.0237,0.0187,0.26802218,0.14333335,0.03925284,120_98,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0255,0.02,0.0336,0.0238,0.0186,0.25373134,0.13705583,0.036849707,120_99,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0195,0.0333,0.0237,0.0182,0.26136366,0.1288136,0.03744573,120_100,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.025,0.0193,0.0336,0.0235,0.0182,0.27032134,0.14675765,0.038795438,120_101,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0192,0.0331,0.0233,0.0179,0.26577437,0.13550602,0.037751224,120_102,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0251,0.0192,0.0326,0.0231,0.018,0.25868726,0.12998267,0.03642624,120_103,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0196,0.0333,0.0231,0.018,0.25897923,0.13651879,0.037167665,120_104,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0264,0.0204,0.0355,0.0243,0.0194,0.2701252,0.14701132,0.04074474,120_105,0.0268
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0262,0.0205,0.0347,0.0242,0.019,0.25724635,0.13957305,0.03836455,120_106,0.0265
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0202,0.0349,0.0244,0.0186,0.26678765,0.153719,0.03972257,120_107,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0255,0.0204,0.034,0.024,0.0187,0.25,0.14285718,0.03679654,120_108,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0257,0.0198,0.0336,0.0238,0.0183,0.25842696,0.13322091,0.03740513,120_109,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0255,0.02,0.0335,0.0239,0.0181,0.25233647,0.13559324,0.03658537,120_110,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0255,0.0201,0.0333,0.0237,0.0179,0.24719104,0.13265309,0.035778828,120_111,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0255,0.0193,0.0333,0.0234,0.0184,0.26615968,0.13265309,0.038002174,120_112,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0252,0.0199,0.0336,0.0237,0.0182,0.25607476,0.14285712,0.03712737,120_113,0.0258
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.025,0.0192,0.0332,0.0232,0.0181,0.26717556,0.14089346,0.038015928,120_114,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0261,0.0202,0.0343,0.0244,0.019,0.2587156,0.13576157,0.038142473,120_115,0.0259
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0258,0.0202,0.0339,0.0239,0.0187,0.25323477,0.13567838,0.037087172,120_116,0.0264
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.0198,0.0343,0.0235,0.0187,0.26802218,0.14524208,0.03925284,120_117,0.0269
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0255,0.02,0.0339,0.0235,0.0185,0.25788498,0.14141415,0.037642173,120_118,0.0265
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.0199,0.0333,0.024,0.0183,0.25187972,0.13651879,0.03633406,120_119,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0255,0.0192,0.0332,0.0234,0.0186,0.26717556,0.13117547,0.038015928,120_120,0.026
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0251,0.0196,0.0331,0.0237,0.0182,0.256167,0.13745706,0.036638323,120_121,0.0257
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0253,0.02,0.0337,0.0236,0.0185,0.25512105,0.14237289,0.037113965,120_122,0.0263
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0256,0.02,0.0334,0.0235,0.0185,0.25093633,0.13220339,0.036320925,120_123,0.0262
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0247,0.019,0.0326,0.0228,0.018,0.26356593,0.13787085,0.036983326,121_0,0.0255
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0245,0.019,0.0327,0.0228,0.0181,0.26499033,0.14335664,0.037248503,121_1,0.0255
E:/Carpeta de Trabajo (Fco)/Datos para github/rois/agua_2018_0310_grande.shp,AGUA,"0,0,255",1,5,3,0,LAGUNAS_CH,agua_2018_0310_grande,0.0247,0.0192,0.0325,0.023,0.0182,0.25725335,0.1363636,0.03616095,121_2,0.0254
